episode_id,rung,rep,label,was_correct,now_correct,now_correct_checks_parser,resumed_from,steps_before,steps_after,model_calls,checks_flag_before,checks_flag_after
organic-demo-113,recompute,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,recompute,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-113,recompute,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,none,1,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-115,none,2,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-115,none,3,arithmetic_error,False,False,False,12,12,12,0,True,True
organic-demo-115,resample,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,resample,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,resample,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,generic,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,generic,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,generic,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,located,1,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,located,2,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,located,3,arithmetic_error,False,True,True,10,12,12,2,True,False
organic-demo-115,specific,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,specific,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,specific,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,adaptive,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,adaptive,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,adaptive,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,recompute,1,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,recompute,2,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-115,recompute,3,arithmetic_error,False,False,False,10,12,12,2,True,True
organic-demo-116,none,1,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-116,none,2,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-116,none,3,arithmetic_error,False,False,False,11,11,11,0,True,True
organic-demo-116,resample,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,resample,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,resample,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,generic,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,generic,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,generic,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,located,1,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-116,located,2,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-116,located,3,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-116,specific,1,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-116,specific,2,arithmetic_error,False,True,True,9,11,12,3,True,False
organic-demo-116,specific,3,arithmetic_error,False,False,False,9,11,12,3,True,True
organic-demo-116,adaptive,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,adaptive,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,adaptive,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,recompute,1,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,recompute,2,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-116,recompute,3,arithmetic_error,False,False,False,9,11,11,2,True,True
organic-demo-119,none,1,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-119,none,2,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-119,none,3,incomplete,False,False,True,9,9,9,0,True,True
organic-demo-119,resample,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,resample,2,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-119,resample,3,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-119,generic,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,generic,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,generic,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,located,1,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-119,located,2,incomplete,False,True,True,7,9,12,5,True,False
organic-demo-119,located,3,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-119,specific,1,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-119,specific,2,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-119,specific,3,incomplete,False,False,False,7,9,11,4,True,True
organic-demo-119,adaptive,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,adaptive,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,adaptive,3,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,recompute,1,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,recompute,2,incomplete,False,False,True,7,9,9,2,True,True
organic-demo-119,recompute,3,incomplete,False,False,True,7,9,9,2,True,True
